gender,age,age_o,samerace,attractive_o,sincere_o,intelligence_o,funny_o,ambition_o,shared_interests_o,attractive_important,sincere_important,intelligence_important,funny_important,ambition_important,shared_interests_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,interests_correlate,expected_num_interested_in_me,expected_num_matches,like,guess_prob_liked,match,age_d,relative_attractive,relative_sincere,relative_intelligence,relative_funny,relative_ambition,relative_shared
0,23.0,28.0,0,6.0,6.0,7.0,9.0,7.0,7.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,6.0,6.0,8.0,3.0,8.0,3.0,-0.19,12.0,3.0,4.0,1.0,0,5.0,3.0,0.6,1.6,0.3,0.8,0.0
0,23.0,26.0,0,8.0,8.0,8.0,10.0,8.0,7.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,10.0,6.0,6.0,9.0,5.0,3.0,-0.32,12.0,3.0,6.0,2.0,0,3.0,5.0,0.6,1.2,0.9,0.5,0.0
0,23.0,30.0,0,6.0,7.0,7.0,6.0,6.0,6.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,7.0,9.0,7.0,7.0,4.0,3.0,-0.14,12.0,3.0,8.0,2.0,0,7.0,3.5,0.9,1.4,0.7,0.4,0.0
0,23.0,25.0,0,8.0,7.0,7.0,8.0,8.0,4.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,9.0,9.0,9.0,8.0,5.0,3.0,-0.36,12.0,3.0,7.0,2.0,1,2.0,4.5,0.9,1.8,0.8,0.5,0.0
0,23.0,21.0,0,7.0,7.0,7.0,7.0,7.0,5.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,2.0,9.0,9.0,3.0,8.0,3.0,0.32,12.0,3.0,6.0,2.0,0,2.0,1.0,0.9,1.8,0.3,0.8,0.0
0,23.0,28.0,0,6.0,9.0,9.0,8.0,9.0,6.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,3.0,9.0,9.0,3.0,9.0,5.0,0.22,12.0,3.0,2.0,1.0,0,5.0,1.5,0.9,1.8,0.3,0.9,0.0
0,23.0,28.0,0,6.0,8.0,9.0,7.0,8.0,6.0,50.0,10.0,20.0,10.0,10.0,0.0,8.0,2.0,7.0,8.0,8.0,3.0,9.0,9.0,5.0,9.0,5.0,0.11,12.0,3.0,5.0,1.0,0,5.0,1.5,0.9,1.8,0.5,0.9,0.0
0,24.0,25.0,0,3.0,10.0,9.0,10.0,4.0,4.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,9.0,6.0,8.0,7.0,6.0,7.0,9.0,9.0,9.0,8.0,0.07,5.0,3.0,7.0,6.0,0,1.0,1.2,1.4,1.8,1.35,1.35,0.8
0,24.0,24.0,0,3.0,7.0,7.0,7.0,5.0,3.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,9.0,6.0,8.0,7.0,7.0,9.0,8.0,7.0,6.0,5.0,-0.23,5.0,3.0,8.0,7.0,0,0.0,1.4,1.8,1.6,1.05,0.9,0.5
0,24.0,24.0,0,8.0,5.0,5.0,5.0,5.0,4.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,9.0,6.0,8.0,7.0,4.0,7.0,7.0,4.0,5.0,1.0,-0.01,5.0,3.0,2.0,1.0,0,0.0,0.8,1.4,1.4,0.6,0.75,0.1
0,24.0,28.0,0,5.0,7.0,5.0,5.0,6.0,5.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,9.0,6.0,8.0,7.0,4.0,5.0,7.0,1.0,5.0,1.0,-0.08,5.0,3.0,5.0,1.0,0,4.0,0.8,1.0,1.4,0.15,0.75,0.1
0,24.0,30.0,0,3.0,7.0,6.0,5.0,5.0,6.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,9.0,6.0,8.0,7.0,5.0,5.0,8.0,8.0,5.0,7.0,0.12,5.0,3.0,7.0,5.0,1,6.0,1.0,1.0,1.6,1.2,0.75,0.7
0,24.0,22.0,0,3.0,5.0,5.0,6.0,5.0,3.0,20.0,20.0,20.0,15.0,15.0,10.0,6.0,9.0,6.0,8.0,7.0,8.0,5.0,6.0,7.0,5.0,5.0,0.5,5.0,3.0,7.0,3.0,0,2.0,1.6,1.0,1.2,1.05,0.75,0.5
1,25.0,21.0,1,6.0,8.0,7.0,9.0,5.0,7.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,3.0,10.0,10.0,6.0,4.0,7.0,-0.23,2.0,0.0,4.0,1.0,0,4.0,0.75,2.0,2.5,1.2,0.4,0.0
1,25.0,27.0,0,5.0,7.0,7.0,6.0,7.0,5.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,4.0,10.0,8.0,8.0,6.0,4.0,0.29,2.0,0.0,3.0,1.0,0,2.0,1.0,2.0,2.0,1.6,0.6,0.0
1,25.0,21.0,1,5.0,7.0,6.0,6.0,6.0,7.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,5.0,4.0,3.0,7.0,4.0,3.0,0.22,2.0,0.0,1.0,1.0,0,4.0,1.25,0.8,0.75,1.4,0.4,0.0
1,25.0,25.0,0,7.0,8.0,9.0,6.0,8.0,5.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,8.0,10.0,9.0,9.0,8.0,4.0,-0.12,2.0,0.0,3.0,1.0,0,0.0,2.0,2.0,2.25,1.8,0.8,0.0
1,25.0,23.0,0,2.0,5.0,5.0,3.0,5.0,2.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,8.0,9.0,9.0,8.0,7.0,4.0,-0.38,2.0,0.0,3.0,1.0,0,2.0,2.0,1.8,2.25,1.6,0.7,0.0
1,25.0,23.0,0,3.0,6.0,6.0,5.0,6.0,5.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,6.0,6.0,8.0,7.0,8.0,4.0,0.19,2.0,0.0,2.0,1.0,0,2.0,1.5,1.2,2.0,1.4,0.8,0.0
1,25.0,24.0,0,4.0,6.0,6.0,6.0,6.0,4.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,7.0,5.0,4.0,4.0,8.0,3.0,-0.19,2.0,0.0,2.0,1.0,0,1.0,1.75,1.0,1.0,0.8,0.8,0.0
1,25.0,30.0,0,6.0,8.0,7.0,10.0,7.0,4.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,6.0,10.0,10.0,8.0,5.0,3.0,-0.29,2.0,0.0,6.0,1.0,0,5.0,1.5,2.0,2.5,1.6,0.5,0.0
1,25.0,25.0,0,6.0,8.0,9.0,7.0,7.0,8.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,5.0,6.0,6.0,5.0,7.0,3.0,-0.25,2.0,0.0,3.0,1.0,0,0.0,1.25,1.2,1.5,1.0,0.7,0.0
1,25.0,26.0,0,2.0,5.0,2.0,3.0,1.0,3.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,5.0,8.0,9.0,7.0,8.0,4.0,-0.04,2.0,0.0,3.0,2.0,0,1.0,1.25,1.6,2.25,1.4,0.8,0.0
1,25.0,27.0,0,2.0,4.0,5.0,4.0,4.0,3.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,4.0,6.0,8.0,7.0,6.0,3.0,0.13,2.0,0.0,1.0,1.0,0,2.0,1.0,1.2,2.0,1.4,0.6,0.0
1,25.0,23.0,0,2.0,8.0,10.0,3.0,10.0,3.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,8.0,9.0,10.0,9.0,10.0,7.0,-0.15,2.0,0.0,3.0,1.0,0,2.0,2.0,1.8,2.5,1.8,1.0,0.0
1,25.0,24.0,0,6.0,7.0,9.0,9.0,9.0,8.0,25.0,20.0,25.0,20.0,10.0,0.0,3.0,10.0,8.0,9.0,5.0,3.0,10.0,9.0,10.0,4.0,4.0,0.07,2.0,0.0,3.0,1.0,0,1.0,0.75,2.0,2.25,2.0,0.4,0.0
1,23.0,21.0,1,8.0,9.0,8.0,8.0,7.0,6.0,20.0,25.0,20.0,15.0,10.0,10.0,6.0,9.0,6.0,8.0,4.0,3.0,10.0,9.0,5.0,9.0,2.0,0.46,3.0,1.0,6.0,7.0,0,2.0,0.6,2.5,1.8,0.75,0.9,0.2
1,23.0,27.0,0,5.0,6.0,6.0,5.0,6.0,3.0,20.0,25.0,20.0,15.0,10.0,10.0,6.0,9.0,6.0,8.0,4.0,3.0,6.0,8.0,5.0,5.0,1.0,0.44,3.0,1.0,2.0,1.0,0,4.0,0.6,1.5,1.6,0.75,0.5,0.1
1,23.0,30.0,0,6.0,8.0,6.0,6.0,6.0,5.0,20.0,25.0,20.0,15.0,10.0,10.0,6.0,9.0,6.0,8.0,4.0,6.0,10.0,10.0,8.0,10.0,6.0,0.77,3.0,1.0,6.0,2.0,0,7.0,1.2,2.5,2.0,1.2,1.0,0.6
1,23.0,21.0,1,5.0,4.0,5.0,6.0,7.0,6.0,20.0,25.0,20.0,15.0,10.0,10.0,6.0,9.0,6.0,8.0,4.0,6.0,9.0,7.0,6.0,6.0,3.0,0.35,3.0,1.0,5.0,6.0,0,2.0,1.2,2.25,1.4,0.9,0.6,0.3
1,23.0,25.0,0,6.0,8.0,9.0,8.0,7.0,9.0,20.0,25.0,20.0,15.0,10.0,10.0,6.0,9.0,6.0,8.0,4.0,3.0,8.0,7.0,7.0,10.0,4.0,0.19,3.0,1.0,4.0,1.0,0,2.0,0.6,2.0,1.4,1.05,1.0,0.4
1,24.0,21.0,0,5.0,8.0,8.0,4.0,9.0,3.0,25.0,35.0,30.0,10.0,0.0,0.0,3.0,8.0,3.0,7.0,2.0,4.0,5.0,6.0,4.0,6.0,2.0,0.43,1.0,0.0,5.0,2.0,0,3.0,1.0,1.75,1.8,0.4,0.0,0.0
1,24.0,27.0,0,5.0,7.0,7.0,5.0,7.0,3.0,25.0,35.0,30.0,10.0,0.0,0.0,3.0,8.0,3.0,7.0,2.0,4.0,5.0,5.0,3.0,5.0,1.0,-0.04,1.0,0.0,5.0,2.0,0,3.0,1.0,1.75,1.5,0.3,0.0,0.0
1,24.0,25.0,1,4.0,5.0,10.0,4.0,10.0,4.0,25.0,35.0,30.0,10.0,0.0,0.0,3.0,8.0,3.0,7.0,2.0,8.0,5.0,6.0,6.0,5.0,1.0,-0.2,1.0,0.0,6.0,1.0,0,1.0,2.0,1.75,1.8,0.6,0.0,0.0
1,24.0,23.0,1,2.0,6.0,7.0,1.0,7.0,2.0,25.0,35.0,30.0,10.0,0.0,0.0,3.0,8.0,3.0,7.0,2.0,6.0,5.0,7.0,5.0,5.0,2.0,-0.02,1.0,0.0,5.0,4.0,0,1.0,1.5,1.75,2.1,0.5,0.0,0.0
1,24.0,22.0,0,1.0,6.0,7.0,6.0,4.0,3.0,25.0,35.0,30.0,10.0,0.0,0.0,3.0,8.0,3.0,7.0,2.0,7.0,6.0,5.0,7.0,3.0,5.0,-0.16,1.0,0.0,6.0,2.0,0,2.0,1.75,2.1,1.5,0.7,0.0,0.0
1,24.0,23.0,1,4.0,6.0,6.0,5.0,7.0,6.0,25.0,35.0,30.0,10.0,0.0,0.0,3.0,8.0,3.0,7.0,2.0,3.0,4.0,7.0,3.0,7.0,1.0,0.21,1.0,0.0,3.0,2.0,0,1.0,0.75,1.4,2.1,0.3,0.0,0.0
1,24.0,24.0,1,4.0,5.0,6.0,5.0,5.0,5.0,25.0,35.0,30.0,10.0,0.0,0.0,3.0,8.0,3.0,7.0,2.0,6.0,6.0,6.0,6.0,5.0,3.0,-0.48,1.0,0.0,6.0,2.0,0,0.0,1.5,2.1,1.8,0.6,0.0,0.0
1,24.0,27.0,0,5.0,7.0,7.0,6.0,9.0,5.0,25.0,35.0,30.0,10.0,0.0,0.0,3.0,8.0,3.0,7.0,2.0,5.0,6.0,7.0,4.0,4.0,3.0,-0.13,1.0,0.0,6.0,1.0,0,3.0,1.25,2.1,2.1,0.4,0.0,0.0
1,24.0,30.0,1,5.0,7.0,7.0,5.0,7.0,5.0,25.0,35.0,30.0,10.0,0.0,0.0,3.0,8.0,3.0,7.0,2.0,4.0,4.0,7.0,3.0,6.0,4.0,0.09,1.0,0.0,4.0,3.0,0,6.0,1.0,1.4,2.1,0.3,0.0,0.0
1,24.0,25.0,1,6.0,8.0,8.0,8.0,7.0,7.0,25.0,35.0,30.0,10.0,0.0,0.0,3.0,8.0,3.0,7.0,2.0,7.0,4.0,7.0,3.0,7.0,5.0,0.26,1.0,0.0,5.0,1.0,0,1.0,1.75,1.4,2.1,0.3,0.0,0.0
1,24.0,26.0,1,1.0,1.0,1.0,1.0,1.0,1.0,25.0,35.0,30.0,10.0,0.0,0.0,3.0,8.0,3.0,7.0,2.0,6.0,5.0,5.0,4.0,5.0,4.0,0.05,1.0,0.0,5.0,4.0,0,2.0,1.5,1.75,1.5,0.4,0.0,0.0
1,24.0,27.0,1,4.0,7.0,8.0,2.0,6.0,2.0,25.0,35.0,30.0,10.0,0.0,0.0,3.0,8.0,3.0,7.0,2.0,4.0,6.0,7.0,3.0,6.0,4.0,-0.02,1.0,0.0,4.0,1.0,0,3.0,1.0,2.1,2.1,0.3,0.0,0.0
1,24.0,23.0,0,3.0,7.0,10.0,4.0,8.0,2.0,25.0,35.0,30.0,10.0,0.0,0.0,3.0,8.0,3.0,7.0,2.0,4.0,6.0,7.0,6.0,7.0,2.0,-0.61,1.0,0.0,5.0,2.0,0,1.0,1.0,2.1,2.1,0.6,0.0,0.0
1,24.0,24.0,0,7.0,9.0,8.0,7.0,6.0,5.0,25.0,35.0,30.0,10.0,0.0,0.0,3.0,8.0,3.0,7.0,2.0,3.0,7.0,7.0,7.0,5.0,3.0,-0.23,1.0,0.0,6.0,4.0,0,0.0,0.75,2.45,2.1,0.7,0.0,0.0
1,24.0,21.0,0,7.0,7.0,8.0,5.0,7.0,2.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,6.0,7.0,8.0,6.0,7.0,7.0,-0.4,5.0,3.0,8.0,8.0,0,3.0,1.5,1.05,2.0,1.5,1.05,1.05
1,24.0,27.0,0,6.0,8.0,8.0,7.0,7.0,6.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,6.0,7.0,6.0,6.0,8.0,5.0,-0.21,5.0,3.0,6.0,5.0,1,3.0,1.5,1.05,1.5,1.5,1.2,0.75
1,24.0,25.0,1,6.0,7.0,9.0,7.0,9.0,3.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,7.0,6.0,6.0,7.0,5.0,4.0,-0.29,5.0,3.0,7.0,6.0,0,1.0,1.75,0.9,1.5,1.75,0.75,0.6
1,24.0,23.0,1,3.0,8.0,7.0,6.0,6.0,4.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,8.0,7.0,7.0,8.0,7.0,7.0,0.46,5.0,3.0,9.0,7.0,0,1.0,2.0,1.05,1.75,2.0,1.05,1.05
1,24.0,22.0,0,1.0,3.0,4.0,2.0,2.0,1.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,9.0,7.0,7.0,7.0,6.0,5.0,0.44,5.0,3.0,7.0,6.0,0,2.0,2.25,1.05,1.75,1.75,0.9,0.75
1,24.0,22.0,1,8.0,6.0,7.0,3.0,7.0,2.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,7.0,6.0,7.0,6.0,7.0,5.0,-0.41,5.0,3.0,7.0,5.0,1,2.0,1.75,0.9,1.75,1.5,1.05,0.75
1,24.0,23.0,1,6.0,9.0,7.0,5.0,6.0,3.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,7.0,7.0,7.0,7.0,6.0,7.0,-0.27,5.0,3.0,8.0,7.0,0,1.0,1.75,1.05,1.75,1.75,0.9,1.05
1,24.0,24.0,1,4.0,6.0,7.0,5.0,8.0,5.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,9.0,7.0,7.0,6.0,7.0,7.0,0.0,5.0,3.0,9.0,7.0,0,0.0,2.25,1.05,1.75,1.5,1.05,1.05
1,24.0,27.0,0,5.0,7.0,9.0,5.0,4.0,6.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,7.0,6.0,6.0,7.0,7.0,8.0,-0.11,5.0,3.0,9.0,8.0,0,3.0,1.75,0.9,1.5,1.75,1.05,1.2
1,24.0,30.0,1,5.0,6.0,6.0,2.0,5.0,7.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,6.0,7.0,7.0,6.0,6.0,8.0,-0.15,5.0,3.0,6.0,6.0,0,6.0,1.5,1.05,1.75,1.5,0.9,1.2
1,24.0,21.0,0,4.0,6.0,5.0,4.0,5.0,3.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,8.0,7.0,8.0,7.0,6.0,6.0,-0.24,5.0,3.0,8.0,8.0,0,3.0,2.0,1.05,2.0,1.75,0.9,0.9
1,24.0,26.0,1,1.0,1.0,1.0,1.0,1.0,1.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,7.0,7.0,7.0,5.0,6.0,7.0,0.48,5.0,3.0,9.0,8.0,0,2.0,1.75,1.05,1.75,1.25,0.9,1.05
1,24.0,27.0,1,7.0,6.0,8.0,6.0,9.0,6.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,5.0,5.0,6.0,5.0,7.0,5.0,0.31,5.0,3.0,6.0,5.0,1,3.0,1.25,0.75,1.5,1.25,1.05,0.75
1,24.0,23.0,0,5.0,10.0,7.0,4.0,5.0,7.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,7.0,6.0,6.0,7.0,6.0,5.0,-0.16,5.0,3.0,7.0,6.0,0,1.0,1.75,0.9,1.5,1.75,0.9,0.75
1,24.0,24.0,0,4.0,7.0,7.0,4.0,5.0,1.0,25.0,15.0,25.0,25.0,15.0,15.0,7.0,9.0,8.0,9.0,9.0,8.0,5.0,5.0,5.0,5.0,4.0,-0.01,5.0,3.0,5.0,5.0,0,0.0,2.0,0.75,1.25,1.25,0.75,0.6
1,28.0,21.0,0,6.0,8.0,8.0,6.0,8.0,4.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,8.0,8.0,7.0,9.0,6.0,0.01,7.0,9.0,7.0,7.0,0,7.0,1.75,1.2,2.0,1.05,0.0,1.2
1,28.0,27.0,0,6.0,7.0,7.0,4.0,6.0,6.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,7.0,5.0,6.0,5.0,-0.02,7.0,9.0,6.0,5.0,1,1.0,1.75,1.05,1.75,0.75,0.0,1.0
1,28.0,21.0,0,6.0,7.0,7.0,6.0,7.0,5.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,8.0,7.0,6.0,6.0,6.0,-0.1,7.0,9.0,7.0,7.0,1,7.0,1.75,1.2,1.75,0.9,0.0,1.2
1,28.0,25.0,1,6.0,8.0,7.0,5.0,8.0,7.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,6.0,6.0,7.0,6.0,6.0,-0.01,7.0,9.0,7.0,7.0,0,3.0,1.75,0.9,1.5,1.05,0.0,1.2
1,28.0,23.0,1,4.0,7.0,6.0,1.0,4.0,3.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,6.0,8.0,7.0,6.0,7.0,-0.06,7.0,9.0,8.0,7.0,0,5.0,1.75,0.9,2.0,1.05,0.0,1.4
1,28.0,22.0,0,3.0,6.0,6.0,4.0,5.0,1.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,8.0,8.0,7.0,8.0,6.0,7.0,-0.27,7.0,9.0,8.0,7.0,0,6.0,2.0,1.2,1.75,1.2,0.0,1.4
1,28.0,22.0,1,6.0,8.0,7.0,4.0,7.0,2.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,8.0,8.0,6.0,7.0,6.0,6.0,0.08,7.0,9.0,7.0,7.0,1,6.0,2.0,1.2,1.5,1.05,0.0,1.2
1,28.0,23.0,1,4.0,5.0,5.0,2.0,6.0,5.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,-0.41,7.0,9.0,6.0,6.0,0,5.0,1.5,0.9,1.5,0.9,0.0,1.0
1,28.0,24.0,1,4.0,5.0,7.0,3.0,6.0,4.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,9.0,8.0,8.0,7.0,8.0,6.0,-0.38,7.0,9.0,8.0,7.0,0,4.0,2.25,1.2,2.0,1.05,0.0,1.2
1,28.0,27.0,0,8.0,8.0,9.0,5.0,9.0,6.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,9.0,8.0,8.0,8.0,8.0,7.0,-0.19,7.0,9.0,7.0,7.0,0,1.0,2.25,1.2,2.0,1.2,0.0,1.4
1,28.0,30.0,1,6.0,6.0,7.0,3.0,7.0,3.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,6.0,5.0,7.0,5.0,7.0,5.0,-0.41,7.0,9.0,6.0,7.0,0,2.0,1.5,0.75,1.75,0.75,0.0,1.0
1,28.0,21.0,0,4.0,5.0,6.0,5.0,6.0,5.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,-0.05,7.0,9.0,7.0,7.0,0,7.0,1.75,1.05,1.75,1.05,0.0,1.4
1,28.0,25.0,1,7.0,8.0,9.0,7.0,8.0,9.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,8.0,6.0,7.0,6.0,7.0,7.0,-0.01,7.0,9.0,7.0,7.0,1,3.0,2.0,0.9,1.75,0.9,0.0,1.4
1,28.0,26.0,1,2.0,2.0,5.0,2.0,8.0,4.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,7.0,-0.06,7.0,9.0,7.0,7.0,0,2.0,1.75,1.05,2.0,1.05,0.0,1.4
1,28.0,27.0,1,6.0,4.0,7.0,4.0,5.0,2.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,6.0,7.0,6.0,6.0,5.0,6.0,-0.01,7.0,9.0,7.0,7.0,0,1.0,1.5,1.05,1.5,0.9,0.0,1.2
1,28.0,23.0,0,6.0,6.0,8.0,3.0,8.0,3.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,6.0,6.0,7.0,9.0,7.0,7.0,-0.19,7.0,9.0,7.0,7.0,0,5.0,1.5,0.9,1.75,1.35,0.0,1.4
1,28.0,24.0,0,4.0,5.0,7.0,1.0,5.0,1.0,25.0,15.0,25.0,15.0,0.0,20.0,7.0,8.0,6.0,8.0,7.0,5.0,7.0,5.0,5.0,6.0,5.0,-0.08,7.0,9.0,5.0,7.0,0,4.0,1.25,1.05,1.25,0.75,0.0,1.0
1,26.0,21.0,0,6.0,8.0,8.0,6.0,8.0,5.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,6.0,7.0,10.0,8.0,9.0,8.0,0.22,8.0,4.0,8.0,6.0,0,5.0,1.2,2.45,2.0,0.8,0.9,0.4
1,26.0,27.0,0,8.0,7.0,7.0,7.0,6.0,7.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,5.0,8.0,5.0,5.0,6.0,5.0,-0.33,8.0,4.0,5.0,5.0,0,1.0,1.0,2.8,1.0,0.5,0.6,0.25
1,26.0,21.0,0,7.0,6.0,7.0,7.0,7.0,6.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,6.0,8.0,9.0,8.0,8.0,9.0,-0.52,8.0,4.0,8.0,6.0,0,5.0,1.2,2.8,1.8,0.8,0.8,0.45
1,26.0,23.0,1,7.0,4.0,5.0,6.0,5.0,4.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,10.0,9.0,9.0,10.0,7.0,8.0,0.22,8.0,4.0,9.5,7.0,0,3.0,2.0,3.15,1.8,1.0,0.7,0.4
1,26.0,22.0,0,8.0,7.0,6.0,6.0,4.0,4.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,9.0,8.0,8.0,8.0,7.0,9.0,0.29,8.0,4.0,9.5,7.0,1,4.0,1.8,2.8,1.6,0.8,0.7,0.45
1,26.0,23.0,1,8.0,7.0,7.0,7.0,5.0,5.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,6.0,8.0,8.0,9.0,8.0,6.0,-0.02,8.0,4.0,7.0,5.0,0,3.0,1.2,2.8,1.6,0.9,0.8,0.3
1,26.0,24.0,1,9.0,6.0,7.0,7.0,6.0,5.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,9.0,6.0,7.0,6.0,7.0,8.0,-0.34,8.0,4.0,8.0,5.0,0,2.0,1.8,2.1,1.4,0.6,0.7,0.4
1,26.0,30.0,1,8.0,7.0,9.0,5.0,6.0,4.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,6.0,8.0,7.0,8.0,8.0,8.0,-0.49,8.0,4.0,7.0,5.0,0,4.0,1.2,2.8,1.4,0.8,0.8,0.4
1,26.0,25.0,1,8.0,8.0,9.0,9.0,8.0,10.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,8.0,8.0,8.0,6.0,9.0,8.0,0.01,8.0,4.0,8.0,5.0,1,1.0,1.6,2.8,1.6,0.6,0.9,0.4
1,26.0,26.0,1,2.0,5.0,4.0,3.0,4.0,2.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,6.0,7.0,8.0,6.0,9.0,7.0,0.29,8.0,4.0,6.0,4.0,0,0.0,1.2,2.45,1.6,0.6,0.9,0.35
1,26.0,27.0,1,8.0,5.0,9.0,7.0,6.0,5.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,6.0,8.0,9.0,8.0,9.0,7.0,0.09,8.0,4.0,7.0,4.0,0,1.0,1.2,2.8,1.8,0.8,0.9,0.35
1,26.0,23.0,0,10.0,6.0,6.0,9.0,5.0,3.0,20.0,35.0,20.0,10.0,10.0,5.0,7.0,8.0,5.0,7.0,7.0,8.0,8.0,8.0,10.0,8.0,7.0,-0.32,8.0,4.0,8.0,5.0,0,3.0,1.6,2.8,1.6,1.0,0.8,0.35
